Filename,Asset,Start_Price,End_Price,Mean_Price,Max_Drift_Up,Max_Drift_Down
kalshi-price-history-kxatpchallengermatch-26mar27llabut-minute.csv,Edas Butvilas,27.0,1.0,16.48,4.58,-26.0
kalshi-price-history-kxatpchallengermatch-26mar27llabut-minute.csv,Pablo Llamas Ruiz,73.0,99.0,84.54,26.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar27marcar-minute.csv,53.00,53.0,99.0,58.05,46.0,-17.64
kalshi-price-history-kxatpchallengermatch-26mar27marcar-minute.csv,Unnamed: 2,48.0,1.0,43.53,19.89,-47.0
kalshi-price-history-kxatpchallengermatch-26mar27medmul-minute.csv,Alexandre Muller,41.0,1.0,30.86,7.55,-40.0
kalshi-price-history-kxatpchallengermatch-26mar27medmul-minute.csv,Hamad Medjedovic,61.0,99.0,70.32,38.0,-7.65
kalshi-price-history-kxatpchallengermatch-26mar27neucop-minute.csv,96.00,52.0,99.0,55.28,47.0,-20.68
kalshi-price-history-kxatpchallengermatch-26mar27neucop-minute.csv,Unnamed: 2,57.0,1.0,46.41,12.39,-56.0
kalshi-price-history-kxatpchallengermatch-26mar27nogwen-minute.csv,Harry Wendelken,58.0,1.0,48.52,22.54,-57.0
kalshi-price-history-kxatpchallengermatch-26mar27nogwen-minute.csv,Rio Noguchi,45.0,99.0,52.99,54.0,-23.75
kalshi-price-history-kxatpchallengermatch-26mar27ofncec-minute.csv,Sebastian Ofner,69.0,99.0,72.93,30.0,-18.38
kalshi-price-history-kxatpchallengermatch-26mar27ofncec-minute.csv,Marco Cecchinato,33.0,1.0,28.16,15.95,-32.0
kalshi-price-history-kxatpchallengermatch-26mar27ribbon-minute.csv,Unnamed: 1,48.0,99.0,63.94,51.0,-21.31
kalshi-price-history-kxatpchallengermatch-26mar27ribbon-minute.csv,53.00,53.0,1.05,36.79,21.94,-51.95
kalshi-price-history-kxatpchallengermatch-26mar27saccin-minute.csv,Unnamed: 1,37.0,99.0,49.6,62.0,-4.0
kalshi-price-history-kxatpchallengermatch-26mar27saccin-minute.csv,66.00,66.0,1.36,51.77,2.96,-64.69
kalshi-price-history-kxatpchallengermatch-26mar27safhou-minute.csv,Max Houkes,27.0,1.0,18.1,2.0,-26.0
kalshi-price-history-kxatpchallengermatch-26mar27safhou-minute.csv,Roman Safiullin,72.0,99.0,83.16,27.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar27uchmat-minute.csv,Hayato Matsuoka,34.0,1.0,29.43,15.22,-33.0
kalshi-price-history-kxatpchallengermatch-26mar27uchmat-minute.csv,Yasutaka Uchiyama,67.0,99.0,71.94,32.0,-14.86
kalshi-price-history-kxatpchallengermatch-26mar28altbon-minute.csv,75.00,74.0,99.0,80.71,25.0,-8.84
kalshi-price-history-kxatpchallengermatch-26mar28altbon-minute.csv,Unnamed: 2,26.0,1.0,19.85,9.59,-25.0
kalshi-price-history-kxatpchallengermatch-26mar28gojfic-minute.csv,Juan Pablo Ficovich,25.0,1.0,21.89,18.31,-24.0
kalshi-price-history-kxatpchallengermatch-26mar28gojfic-minute.csv,Borna Gojo,78.0,99.0,78.76,21.0,-20.51
kalshi-price-history-kxatpchallengermatch-26mar28guegen-minute.csv,Sascha Gueymard Wayenburg,54.0,1.0,47.18,6.47,-53.0
kalshi-price-history-kxatpchallengermatch-26mar28guegen-minute.csv,Tom Gentzsch,48.0,99.0,54.3,51.0,-8.65
kalshi-price-history-kxatpchallengermatch-26mar28jussot-minute.csv,Guido Ivan Justo,62.0,1.0,47.4,8.93,-61.0
kalshi-price-history-kxatpchallengermatch-26mar28jussot-minute.csv,Matias Soto,40.0,99.0,53.34,59.0,-10.0
kalshi-price-history-kxatpchallengermatch-26mar28medsac-minute.csv,77.00,77.0,99.0,81.91,22.0,-9.57
kalshi-price-history-kxatpchallengermatch-26mar28medsac-minute.csv,25.00,25.0,1.0,19.59,9.0,-24.0
kalshi-price-history-kxatpchallengermatch-26mar28noguch-minute.csv,Yasutaka Uchiyama,60.0,1.0,57.28,31.21,-59.0
kalshi-price-history-kxatpchallengermatch-26mar28noguch-minute.csv,Rio Noguchi,42.0,99.0,43.89,57.0,-31.69
kalshi-price-history-kxatpchallengermatch-26mar28polcop-minute.csv,Kimmer Coppejans,59.0,1.0,58.81,32.77,-58.0
kalshi-price-history-kxatpchallengermatch-26mar28polcop-minute.csv,Mili Poljicak,42.0,99.0,42.42,57.0,-33.93
kalshi-price-history-kxatpchallengermatch-26mar28polgen-minute.csv,Tom Gentzsch,48.0,1.0,36.11,10.08,-47.0
kalshi-price-history-kxatpchallengermatch-26mar28polgen-minute.csv,Mili Poljicak,53.0,99.0,65.32,46.0,-11.0
kalshi-price-history-kxatpchallengermatch-26mar28saflla-minute.csv,Roman Safiullin,39.0,1.0,29.59,4.0,-38.0
kalshi-price-history-kxatpchallengermatch-26mar28saflla-minute.csv,Pablo Llamas Ruiz,62.0,99.0,71.74,37.0,-3.0
kalshi-price-history-kxatpchallengermatch-26mar29altmed-minute.csv,Daniel Altmaier,40.0,1.0,29.36,4.0,-39.0
kalshi-price-history-kxatpchallengermatch-26mar29altmed-minute.csv,Hamad Medjedovic,67.0,99.0,71.87,32.0,-9.5
kalshi-price-history-kxatpchallengermatch-26mar29holoki-minute.csv,August Holmgren,91.0,1.0,86.09,7.0,-90.0
kalshi-price-history-kxatpchallengermatch-26mar29holoki-minute.csv,Yuto Oki,12.0,99.0,15.26,87.0,-9.87
kalshi-price-history-kxatpchallengermatch-26mar29tokhsu-minute.csv,Renta Tokuda,28.0,1.0,22.72,4.63,-27.0
kalshi-price-history-kxatpchallengermatch-26mar29tokhsu-minute.csv,Yu Hsiou Hsu,73.0,99.0,79.13,26.0,-2.99
kalshi-price-history-kxatpchallengermatch-26mar30ajdneu-minute.csv,64.78,66.0,99.0,74.66,33.0,-18.41
kalshi-price-history-kxatpchallengermatch-26mar30ajdneu-minute.csv,Unnamed: 2,37.0,1.0,26.14,18.18,-36.0
kalshi-price-history-kxatpchallengermatch-26mar30alvtor-minute.csv,71.00,71.0,96.09,63.92,27.02,-56.48
kalshi-price-history-kxatpchallengermatch-26mar30alvtor-minute.csv,Unnamed: 2,30.0,2.0,36.87,56.27,-28.4
kalshi-price-history-kxatpchallengermatch-26mar30bardev-minute.csv,Marcelo Tomas Barrios Vera,80.0,1.0,61.45,11.91,-79.0
kalshi-price-history-kxatpchallengermatch-26mar30bardev-minute.csv,Murkel Dellien,21.0,99.0,39.38,78.0,-12.49
kalshi-price-history-kxatpchallengermatch-26mar30brouch-minute.csv,Liam Broady,76.0,99.0,78.52,23.0,-21.39
kalshi-price-history-kxatpchallengermatch-26mar30brouch-minute.csv,Kaichi Uchida,28.0,1.0,23.28,20.14,-27.0
kalshi-price-history-kxatpchallengermatch-26mar30catzhu-minute.csv,Beibit Zhukayev,59.05,99.0,71.18,39.95,-14.05
kalshi-price-history-kxatpchallengermatch-26mar30catzhu-minute.csv,Robin Catry,41.0,1.0,30.4,13.25,-40.0
kalshi-price-history-kxatpchallengermatch-26mar30cecrom-minute.csv,Filippo Romano,22.0,1.0,18.75,27.93,-21.0
kalshi-price-history-kxatpchallengermatch-26mar30cecrom-minute.csv,Marco Cecchinato,77.0,99.0,82.07,22.0,-27.0
kalshi-price-history-kxatpchallengermatch-26mar30ducrub-minute.csv,84.00,85.0,98.01,92.47,14.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar30ducrub-minute.csv,52.00,14.99,1.0,7.84,0.0,-13.99
kalshi-price-history-kxatpchallengermatch-26mar30ellhon-minute.csv,Blake Ellis,65.0,99.0,49.45,34.0,-51.38
kalshi-price-history-kxatpchallengermatch-26mar30ellhon-minute.csv,Naoya Honda,36.0,1.0,52.65,51.61,-35.0
kalshi-price-history-kxatpchallengermatch-26mar30gilcad-minute.csv,49.00,49.0,99.0,68.89,50.0,-1.0
kalshi-price-history-kxatpchallengermatch-26mar30gilcad-minute.csv,Unnamed: 2,53.0,1.0,32.67,1.0,-52.0
kalshi-price-history-kxatpchallengermatch-26mar30glikuk-minute.csv,Unnamed: 1,34.0,99.0,58.12,65.0,-4.19
kalshi-price-history-kxatpchallengermatch-26mar30glikuk-minute.csv,65.00,67.0,1.23,44.03,6.67,-65.77
kalshi-price-history-kxatpchallengermatch-26mar30jastul-minute.csv,Li Tu,74.0,1.0,55.84,10.27,-73.0
kalshi-price-history-kxatpchallengermatch-26mar30jastul-minute.csv,Omar Jasika,26.0,99.0,45.15,73.0,-5.03
kalshi-price-history-kxatpchallengermatch-26mar30jonsun-minute.csv,Fajing Sun,58.0,1.0,44.85,15.33,-57.0
kalshi-price-history-kxatpchallengermatch-26mar30jonsun-minute.csv,Maximus Jones,43.58,99.0,56.06,55.42,-15.58
kalshi-price-history-kxatpchallengermatch-26mar30marhue-minute.csv,Dan Martin,16.0,99.0,45.84,83.0,-8.94
kalshi-price-history-kxatpchallengermatch-26mar30marhue-minute.csv,Marc-Andrea Huesler,84.0,1.0,56.79,9.65,-83.0
kalshi-price-history-kxatpchallengermatch-26mar30matsam-minute.csv,Hayato Matsuoka,60.0,99.0,67.8,39.0,-17.0
kalshi-price-history-kxatpchallengermatch-26mar30matsam-minute.csv,Kasidit Samrej,40.0,1.0,32.35,17.96,-39.0
kalshi-price-history-kxatpchallengermatch-26mar30midfer-minute.csv,Bruno Fernandez,17.0,2.27,16.7,42.11,-14.73
kalshi-price-history-kxatpchallengermatch-26mar30midfer-minute.csv,Lautaro Midon,84.0,99.0,84.0,15.0,-46.43
kalshi-price-history-kxatpchallengermatch-26mar30nagsam-minute.csv,Sumit Nagal,54.0,1.38,41.08,13.0,-52.62
kalshi-price-history-kxatpchallengermatch-26mar30nagsam-minute.csv,Toby Samuel,45.0,99.0,60.7,54.0,-10.52
kalshi-price-history-kxatpchallengermatch-26mar30namshi-minute.csv,62.00,60.0,99.0,76.14,39.0,-7.5
kalshi-price-history-kxatpchallengermatch-26mar30namshi-minute.csv,Unnamed: 2,45.0,1.84,24.8,5.0,-43.16
kalshi-price-history-kxatpchallengermatch-26mar30napmen-minute.csv,Unnamed: 1,35.0,99.0,53.41,64.0,-4.0
kalshi-price-history-kxatpchallengermatch-26mar30napmen-minute.csv,69.00,69.0,1.0,48.41,1.9,-68.0
kalshi-price-history-kxatpchallengermatch-26mar30sarbue-minute.csv,Gonzalo Bueno,91.43,1.0,76.1,1.57,-90.43
kalshi-price-history-kxatpchallengermatch-26mar30sarbue-minute.csv,Paulo Andre Saraiva Dos Santos,8.5,99.0,24.97,90.5,-0.5
kalshi-price-history-kxatpchallengermatch-26mar30shiila-minute.csv,Unnamed: 1,48.0,99.0,60.77,51.0,-18.53
kalshi-price-history-kxatpchallengermatch-26mar30shiila-minute.csv,58.00,52.0,1.77,41.07,19.85,-50.23
kalshi-price-history-kxatpchallengermatch-26mar30tagjub-minute.csv,Unnamed: 1,90.0,99.0,80.2,9.0,-56.27
kalshi-price-history-kxatpchallengermatch-26mar30tagjub-minute.csv,14.00,13.0,1.0,20.74,53.37,-12.0
kalshi-price-history-kxatpchallengermatch-26mar30vilabo-minute.csv,Gonzalo Villanueva,56.0,99.0,60.85,43.0,-34.43
kalshi-price-history-kxatpchallengermatch-26mar30vilabo-minute.csv,Valerio Aboian,46.0,1.0,40.73,32.57,-45.0
kalshi-price-history-kxatpchallengermatch-26mar30wenbou-minute.csv,Justin Boulais,33.0,1.0,29.68,31.24,-32.0
kalshi-price-history-kxatpchallengermatch-26mar30wenbou-minute.csv,Harry Wendelken,68.5,99.0,71.52,30.5,-27.75
kalshi-price-history-kxatpchallengermatch-26mar30wiszah-minute.csv,Max Wiskandt,44.0,1.0,36.63,15.08,-43.0
kalshi-price-history-kxatpchallengermatch-26mar30wiszah-minute.csv,Patrick Zahraj,56.0,99.0,63.87,43.0,-12.41
kalshi-price-history-kxatpchallengermatch-26mar31arncop-minute.csv,66.83,66.83,99.0,76.11,32.17,-11.37
kalshi-price-history-kxatpchallengermatch-26mar31arncop-minute.csv,Unnamed: 2,36.0,5.85,24.89,9.94,-33.7
kalshi-price-history-kxatpchallengermatch-26mar31avesch-minute.csv,Tristan Schoolkate,94.0,99.0,76.64,5.0,-51.0
kalshi-price-history-kxatpchallengermatch-26mar31avesch-minute.csv,Alafia Ayeni,93.0,2.25,25.89,0.0,-92.0
kalshi-price-history-kxatpchallengermatch-26mar31bergen-minute.csv,Unnamed: 1,47.0,99.0,67.56,52.0,-2.0
kalshi-price-history-kxatpchallengermatch-26mar31bergen-minute.csv,54.55,53.0,1.0,36.48,3.0,-52.0
kalshi-price-history-kxatpchallengermatch-26mar31braofn-minute.csv,13.00,10.0,99.0,23.63,89.0,-1.0
kalshi-price-history-kxatpchallengermatch-26mar31braofn-minute.csv,Unnamed: 2,92.0,1.0,78.31,2.05,-91.0
kalshi-price-history-kxatpchallengermatch-26mar31colpac-minute.csv,67.00,67.0,99.0,76.11,32.0,-0.75
kalshi-price-history-kxatpchallengermatch-26mar31colpac-minute.csv,Unnamed: 2,33.0,1.0,24.96,1.9,-32.0
kalshi-price-history-kxatpchallengermatch-26mar31dalcha-minute.csv,Enrico Dalla Valle,66.0,99.0,56.79,33.0,-62.01
kalshi-price-history-kxatpchallengermatch-26mar31dalcha-minute.csv,Maxime Chazal,34.0,1.0,44.98,63.04,-33.0
kalshi-price-history-kxatpchallengermatch-26mar31damshe-minute.csv,Abdullah Shelbayh,41.0,1.0,42.56,48.57,-40.0
kalshi-price-history-kxatpchallengermatch-26mar31damshe-minute.csv,Miguel Damas,60.0,99.0,58.6,39.0,-46.16
kalshi-price-history-kxatpchallengermatch-26mar31denmck-minute.csv,Maxwell McKennon,33.0,1.0,21.53,12.99,-32.0
kalshi-price-history-kxatpchallengermatch-26mar31denmck-minute.csv,Corentin Denolly,75.0,99.0,79.23,24.0,-21.0
kalshi-price-history-kxatpchallengermatch-26mar31dhabla-minute.csv,Manas Dhamne,31.0,1.0,32.13,44.61,-30.0
kalshi-price-history-kxatpchallengermatch-26mar31dhabla-minute.csv,Ugo Blanchet,67.0,99.0,68.65,32.0,-45.86
kalshi-price-history-kxatpchallengermatch-26mar31dlfdia-minute.csv,Unnamed: 1,87.0,99.0,93.23,12.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar31dlfdia-minute.csv,20.00,20.0,1.0,7.64,0.0,-19.0
kalshi-price-history-kxatpchallengermatch-26mar31dutpra-minute.csv,Daniel Dutra Da Silva,27.0,1.22,16.8,9.95,-26.0
kalshi-price-history-kxatpchallengermatch-26mar31dutpra-minute.csv,Juan Carlos Prado Angelo,73.0,99.0,83.84,26.0,-8.55
kalshi-price-history-kxatpchallengermatch-26mar31fatbon-minute.csv,Federico Bondioli,55.0,1.95,47.27,15.55,-53.2
kalshi-price-history-kxatpchallengermatch-26mar31fatbon-minute.csv,Nerman Fatic,46.0,99.0,54.4,53.0,-16.29
kalshi-price-history-kxatpchallengermatch-26mar31fenpav-minute.csv,Luka Pavlovic,80.0,99.0,89.69,19.0,-3.33
kalshi-price-history-kxatpchallengermatch-26mar31fenpav-minute.csv,Andrew Fenty,19.0,1.0,10.99,5.09,-18.0
kalshi-price-history-kxatpchallengermatch-26mar31ficalv-minute.csv,70.00,70.55,99.0,82.74,28.45,-4.55
kalshi-price-history-kxatpchallengermatch-26mar31ficalv-minute.csv,Unnamed: 2,30.0,1.0,17.31,4.0,-29.0
kalshi-price-history-kxatpchallengermatch-26mar31forsac-minute.csv,Francesco Forti,42.0,1.0,32.73,6.86,-41.0
kalshi-price-history-kxatpchallengermatch-26mar31forsac-minute.csv,Vitaliy Sachko,58.0,99.0,69.41,41.0,-3.26
kalshi-price-history-kxatpchallengermatch-26mar31gomgak-minute.csv,42.00,42.0,99.0,50.32,57.0,-23.16
kalshi-price-history-kxatpchallengermatch-26mar31gomgak-minute.csv,Unnamed: 2,65.0,1.46,51.34,18.0,-64.0
kalshi-price-history-kxatpchallengermatch-26mar31guekas-minute.csv,Maks Kasnikowski,60.0,10.18,63.2,25.25,-49.82
kalshi-price-history-kxatpchallengermatch-26mar31guekas-minute.csv,Andrea Guerrieri,42.0,99.0,37.76,57.0,-27.34
kalshi-price-history-kxatpchallengermatch-26mar31guiamb-minute.csv,Alvaro Guillen Meza,71.0,96.0,54.82,28.0,-60.08
kalshi-price-history-kxatpchallengermatch-26mar31guiamb-minute.csv,Luciano Emanuel Ambrogi,31.0,1.0,45.97,58.79,-30.0
kalshi-price-history-kxatpchallengermatch-26mar31heibos-minute.csv,Unnamed: 1,70.0,99.0,82.61,29.0,-5.81
kalshi-price-history-kxatpchallengermatch-26mar31heibos-minute.csv,33.91,33.91,1.0,18.5,1.94,-32.91
kalshi-price-history-kxatpchallengermatch-26mar31hermej-minute.csv,Alex Hernandez,19.0,1.51,16.41,14.31,-17.49
kalshi-price-history-kxatpchallengermatch-26mar31hermej-minute.csv,Nicolas Mejia,81.0,99.0,84.39,18.0,-13.79
kalshi-price-history-kxatpchallengermatch-26mar31huesak-minute.csv,31.00,31.0,99.0,52.86,68.0,-12.5
kalshi-price-history-kxatpchallengermatch-26mar31huesak-minute.csv,Unnamed: 2,71.0,1.21,48.97,10.72,-70.0
kalshi-price-history-kxatpchallengermatch-26mar31jashsu-minute.csv,Unnamed: 1,75.0,99.0,78.42,24.0,-42.06
kalshi-price-history-kxatpchallengermatch-26mar31jashsu-minute.csv,26.00,26.0,1.0,22.42,34.45,-25.0
kalshi-price-history-kxatpchallengermatch-26mar31kopsan-minute.csv,Unnamed: 1,49.0,99.0,51.89,50.0,-38.5
kalshi-price-history-kxatpchallengermatch-26mar31kopsan-minute.csv,53.00,53.0,1.0,50.67,35.65,-52.0
kalshi-price-history-kxatpchallengermatch-26mar31kozmag-minute.csv,Alan Magadan,17.0,99.0,34.69,82.0,-3.58
kalshi-price-history-kxatpchallengermatch-26mar31kozmag-minute.csv,Stefan Kozlov,85.0,10.36,66.27,2.88,-74.64
kalshi-price-history-kxatpchallengermatch-26mar31lajus-minute.csv,Guido Ivan Justo,64.0,1.0,54.41,14.0,-63.0
kalshi-price-history-kxatpchallengermatch-26mar31lajus-minute.csv,Juan Manuel La Serna,37.0,99.0,47.26,62.0,-16.0
kalshi-price-history-kxatpchallengermatch-26mar31lokgiu-minute.csv,63.00,63.0,99.0,72.88,36.0,-5.81
kalshi-price-history-kxatpchallengermatch-26mar31lokgiu-minute.csv,Unnamed: 2,38.0,1.39,27.82,3.6,-36.61
kalshi-price-history-kxatpchallengermatch-26mar31mantob-minute.csv,Nicolas Moreno de Alboran,75.0,1.0,44.98,0.81,-74.0
kalshi-price-history-kxatpchallengermatch-26mar31mantob-minute.csv,Miguel Tobon,26.0,99.0,55.63,73.0,-2.0
kalshi-price-history-kxatpchallengermatch-26mar31mardel-minute.csv,68.00,68.0,99.0,82.64,31.0,-5.64
kalshi-price-history-kxatpchallengermatch-26mar31mardel-minute.csv,Unnamed: 2,34.0,1.33,17.86,4.69,-32.67
kalshi-price-history-kxatpchallengermatch-26mar31marviv-minute.csv,57.00,57.0,97.0,50.81,41.35,-37.76
kalshi-price-history-kxatpchallengermatch-26mar31marviv-minute.csv,Unnamed: 2,46.0,2.74,50.91,32.99,-44.85
kalshi-price-history-kxatpchallengermatch-26mar31matbro-minute.csv,Hayato Matsuoka,41.0,1.0,31.75,27.1,-40.0
kalshi-price-history-kxatpchallengermatch-26mar31matbro-minute.csv,Liam Broady,61.0,99.0,69.2,38.0,-27.99
kalshi-price-history-kxatpchallengermatch-26mar31melagu-minute.csv,74.00,74.0,99.0,65.71,25.0,-70.4
kalshi-price-history-kxatpchallengermatch-26mar31melagu-minute.csv,Unnamed: 2,27.0,1.0,34.56,67.43,-26.0
kalshi-price-history-kxatpchallengermatch-26mar31moraga-minute.csv,Alejandro Moro Canas,70.0,99.0,84.68,29.0,-9.48
kalshi-price-history-kxatpchallengermatch-26mar31moraga-minute.csv,Franco Agamenone,33.0,3.64,15.63,8.44,-32.0
kalshi-price-history-kxatpchallengermatch-26mar31mormat-minute.csv,Koki Matsuda,40.0,1.0,39.08,33.96,-39.0
kalshi-price-history-kxatpchallengermatch-26mar31mormat-minute.csv,Hiroki Moriya,61.0,99.0,62.59,38.0,-33.96
kalshi-price-history-kxatpchallengermatch-26mar31mrvkru-minute.csv,Unnamed: 1,48.0,99.0,58.43,51.0,-24.36
kalshi-price-history-kxatpchallengermatch-26mar31mrvkru-minute.csv,55.00,55.0,1.0,43.62,29.82,-54.0
kalshi-price-history-kxatpchallengermatch-26mar31nogtun-minute.csv,Unnamed: 1,50.0,99.0,52.1,49.0,-25.38
kalshi-price-history-kxatpchallengermatch-26mar31nogtun-minute.csv,50.00,51.0,1.0,49.81,25.62,-50.0
kalshi-price-history-kxatpchallengermatch-26mar31okiila-minute.csv,83.00,83.0,99.0,86.42,16.0,-7.06
kalshi-price-history-kxatpchallengermatch-26mar31okiila-minute.csv,19.72,21.89,1.0,15.25,3.97,-20.89
kalshi-price-history-kxatpchallengermatch-26mar31ovemil-minute.csv,Ognjen Milic,37.0,99.0,56.9,62.0,-8.0
kalshi-price-history-kxatpchallengermatch-26mar31ovemil-minute.csv,Carl Emil Overbeck,63.0,3.63,45.14,8.34,-59.37
kalshi-price-history-kxatpchallengermatch-26mar31ribber-minute.csv,Jacopo Berrettini,42.0,1.0,23.64,0.0,-41.0
kalshi-price-history-kxatpchallengermatch-26mar31ribber-minute.csv,Michele Ribecai,59.0,99.0,77.27,40.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar31ribdel-minute.csv,Eduardo Ribeiro,25.0,1.0,35.57,50.44,-24.0
kalshi-price-history-kxatpchallengermatch-26mar31ribdel-minute.csv,Hugo Dellien,70.0,99.0,65.49,29.0,-42.67
kalshi-price-history-kxatpchallengermatch-26mar31rinfer-minute.csv,Daniel Rincon,46.0,99.0,59.45,53.0,-14.39
kalshi-price-history-kxatpchallengermatch-26mar31rinfer-minute.csv,Frederico Ferreira Silva,56.0,1.0,42.02,15.32,-55.0
kalshi-price-history-kxatpchallengermatch-26mar31roybut-minute.csv,Unnamed: 1,70.0,99.0,83.82,29.0,-0.99
kalshi-price-history-kxatpchallengermatch-26mar31roybut-minute.csv,31.00,30.0,1.71,17.82,2.0,-28.29
kalshi-price-history-kxatpchallengermatch-26mar31schnik-minute.csv,Joao Eduardo Schiessl,58.0,1.0,52.38,25.63,-57.0
kalshi-price-history-kxatpchallengermatch-26mar31schnik-minute.csv,Johan Nikles,51.0,99.0,48.59,48.0,-33.18
kalshi-price-history-kxatpchallengermatch-26mar31sotorl-minute.csv,73.00,79.0,99.0,87.88,20.0,-1.04
kalshi-price-history-kxatpchallengermatch-26mar31sotorl-minute.csv,69.00,69.0,1.0,13.79,0.0,-68.0
kalshi-price-history-kxatpchallengermatch-26mar31squpol-minute.csv,39.00,39.0,99.0,55.54,60.0,-9.89
kalshi-price-history-kxatpchallengermatch-26mar31squpol-minute.csv,Unnamed: 2,63.0,1.0,45.62,6.97,-62.0
kalshi-price-history-kxatpchallengermatch-26mar31troadd-minute.csv,48.00,48.0,99.0,56.18,51.0,-13.76
kalshi-price-history-kxatpchallengermatch-26mar31troadd-minute.csv,Unnamed: 2,54.0,1.0,45.55,10.19,-53.0
kalshi-price-history-kxatpchallengermatch-26mar31wenshi-minute.csv,69.00,68.0,99.0,83.47,31.0,0.0
kalshi-price-history-kxatpchallengermatch-26mar31wenshi-minute.csv,Unnamed: 2,33.0,1.0,16.97,0.0,-32.0
kalshi-price-history-kxatpchallengermatch-26mar31winalu-minute.csv,Rodrigo Alujas,47.0,99.0,66.76,52.0,-23.0
kalshi-price-history-kxatpchallengermatch-26mar31winalu-minute.csv,Theodore Winegar,58.33,1.0,34.19,30.67,-57.33
kalshi-price-history-kxatpchallengermatch-26mar31zarvar-minute.csv,Unnamed: 1,80.98,99.0,88.87,18.02,-1.45
kalshi-price-history-kxatpchallengermatch-26mar31zarvar-minute.csv,22.00,20.0,1.0,11.76,3.43,-19.0
kalshi-price-history-kxatpchallengermatch-26mar31zeirod-minute.csv,Lorenzo Joaquin Rodriguez,67.0,99.0,75.17,32.0,-10.12
kalshi-price-history-kxatpchallengermatch-26mar31zeirod-minute.csv,Maximo Zeitune,42.0,1.0,26.18,6.23,-41.0
kalshi-price-history-kxatpchallengermatch-26mar31zhotak-minute.csv,95.45,74.0,99.0,89.89,25.0,-1.0
kalshi-price-history-kxatpchallengermatch-26mar31zhotak-minute.csv,Unnamed: 2,95.0,1.29,13.74,0.0,-94.0
kalshi-price-history-kxatpchallengermatch-26may01arnbor-minute.csv,Matteo Arnaldi,47.0,99.0,52.07,52.0,-43.86
kalshi-price-history-kxatpchallengermatch-26may01arnbor-minute.csv,Nuno Borges,54.0,1.0,49.11,42.21,-53.0
kalshi-price-history-kxatpchallengermatch-26may01berhij-minute.csv,Unnamed: 1,69.0,99.0,70.73,30.0,-27.83
kalshi-price-history-kxatpchallengermatch-26may01berhij-minute.csv,34.00,31.0,2.0,30.44,28.5,-30.0
kalshi-price-history-kxatpchallengermatch-26may01berhur-minute.csv,46.00,46.0,1.0,47.78,33.27,-45.0
kalshi-price-history-kxatpchallengermatch-26may01berhur-minute.csv,Unnamed: 2,56.0,99.0,53.69,43.0,-33.63
kalshi-price-history-kxatpchallengermatch-26may01bindha-minute.csv,Alexander Binda,30.0,1.0,22.08,8.59,-29.0
kalshi-price-history-kxatpchallengermatch-26may01bindha-minute.csv,Manas Dhamne,72.0,99.0,78.95,27.0,-12.18
kalshi-price-history-kxatpchallengermatch-26may01bladon-minute.csv,Darwin Blanch,76.0,99.0,84.04,23.0,-2.0
kalshi-price-history-kxatpchallengermatch-26may01bladon-minute.csv,Matthew William Donald,27.0,1.0,17.77,1.0,-26.0
kalshi-price-history-kxatpchallengermatch-26may01bolwal-minute.csv,Alex Bolt,39.0,1.0,32.35,20.32,-38.0
kalshi-price-history-kxatpchallengermatch-26may01bolwal-minute.csv,Adam Walton,63.0,99.0,68.8,36.0,-17.98
kalshi-price-history-kxatpchallengermatch-26may01burgir-minute.csv,Roman Andres Burruchaga,66.0,99.0,68.18,33.0,-59.76
kalshi-price-history-kxatpchallengermatch-26may01burgir-minute.csv,Marcos Giron,35.0,1.54,32.61,58.37,-33.68
kalshi-price-history-kxatpchallengermatch-26may01bustab-minute.csv,43.00,43.0,1.0,36.03,7.62,-42.0
kalshi-price-history-kxatpchallengermatch-26may01bustab-minute.csv,Unnamed: 2,58.0,99.0,65.14,41.0,-7.99
kalshi-price-history-kxatpchallengermatch-26may01butreh-minute.csv,Edas Butvilas,52.0,99.0,69.59,47.0,-15.15
kalshi-price-history-kxatpchallengermatch-26may01butreh-minute.csv,Max Hans Rehberg,49.0,1.0,31.83,18.47,-48.0
kalshi-price-history-kxatpchallengermatch-26may01caddej-minute.csv,Unnamed: 1,39.0,99.0,50.92,60.0,-15.95
kalshi-price-history-kxatpchallengermatch-26may01caddej-minute.csv,64.00,64.0,3.43,50.37,13.76,-60.57
kalshi-price-history-kxatpchallengermatch-26may01cecbra-minute.csv,Unnamed: 1,61.0,1.0,53.55,24.0,-60.0
kalshi-price-history-kxatpchallengermatch-26may01cecbra-minute.csv,50.00,47.85,99.0,47.98,51.15,-32.86
kalshi-price-history-kxatpchallengermatch-26may01couste-minute.csv,Eliakim Coulibaly,62.0,99.0,76.17,37.0,-11.34
kalshi-price-history-kxatpchallengermatch-26may01couste-minute.csv,Hamish Stewart,39.0,1.0,24.51,11.32,-38.0
kalshi-price-history-kxatpchallengermatch-26may01damfar-minute.csv,Miguel Damas,29.0,1.0,19.76,7.0,-28.0
kalshi-price-history-kxatpchallengermatch-26may01damfar-minute.csv,Jaime Faria,74.0,99.0,81.45,25.0,-3.0
